CS14_ENG_001	per:holds_shares_in	test0	bolt-eng-DF-170-181113-84603:83990-84106	Global Crossing	bolt-eng-DF-170-181113-84603:11752-11766	0.777317791314
CS14_ENG_011	gpe:headquarters_in_city	test0	eng-NG-31-140581-9892775:2614-2645	Des Moines Playground Commission	eng-NG-31-140581-9892775:2614-2645	0.662106000563
CS14_ENG_011	gpe:headquarters_in_city	test0	APW_ENG_20101201.0176:1327-1399	Dwolla Corp.	APW_ENG_20101201.0176:1361-1372	0.49737174909
CS14_ENG_011	gpe:headquarters_in_city	test0	APW_ENG_20101201.0176:1329-1352	Dwolla.com	APW_ENG_20101201.0176:5019-5028	0.997251341879
CS14_ENG_011	gpe:headquarters_in_city	test0	WPB_ENG_20101027.0037:5052-5114	IFMC	WPB_ENG_20101027.0037:5046-5049	0.323267225302
CS14_ENG_011	gpe:headquarters_in_city	test0	WPB_ENG_20100928.0058:2108-2155	MidAmerican Energy Holdings	WPB_ENG_20100928.0058:2108-2134	0.65004728439
CS14_ENG_011	gpe:headquarters_in_city	test0	WPB_ENG_20100928.0058:2048-2162	MidAmerican Energy Holdings	WPB_ENG_20100928.0058:2108-2134	0.484200128747
CS14_ENG_011	gpe:headquarters_in_city	test0	bolt-eng-DF-199-192823-6761849:2528-2572	Multi - State Lottery Association	bolt-eng-DF-199-192823-6761849:2528-2558	0.702428828278
CS14_ENG_011	gpe:headquarters_in_city	test0	NYT_ENG_20090823.0123:6431-6453	Optimedia	NYT_ENG_20090823.0123:3378-3386	0.328546325529
CS14_ENG_011	gpe:headquarters_in_city	test0	NYT_ENG_20100930.0194:3844-3965	Principal	NYT_ENG_20100930.0194:3918-3926	0.353798334644
CS14_ENG_011	gpe:headquarters_in_city	test0	NYT_ENG_20100930.0194:3844-3965	Principal Financial Group	NYT_ENG_20100930.0194:142-166	0.860314481266
CS14_ENG_011	gpe:headquarters_in_city	test0	eng-NG-31-140581-9892775:3851-3873	The Des Moines Register	eng-NG-31-140581-9892775:3851-3873	0.241623837352
CS14_ENG_011	gpe:headquarters_in_city	test0	LTW_ENG_20090820.0118:1126-1171	Wells Fargo Home Mortgage	LTW_ENG_20090820.0118:1126-1150	0.765483070846
CS14_ENG_011	gpe:headquarters_in_city	test0	LTW_ENG_20090820.0118:1243-1288	Wells Fargo Home Mortgage	LTW_ENG_20090820.0118:1243-1267	0.647109630328
CS14_ENG_011	gpe:headquarters_in_city	test0	LTW_ENG_20090820.0118:1243-1267,LTW_ENG_20090820.0118:1243-1288,LTW_ENG_20090820.0118:1279-1288	Wells Fargo Home Mortgage	LTW_ENG_20090820.0118:1243-1267	0.894849731115
CS14_ENG_011	gpe:headquarters_in_city	test0	LTW_ENG_20090820.0118:1219-1301	Wells Fargo Home Mortgage	LTW_ENG_20090820.0118:1243-1267	0.317054569293
CS14_ENG_011	gpe:headquarters_in_city	test0	LTW_ENG_20090820.0118:1219-1329	Wells Fargo Home Mortgage	LTW_ENG_20090820.0118:1243-1267	0.579578252876
CS14_ENG_012	org:founded_by	test0	NYT_ENG_20100107.0176:165-244	Anil Kumar	NYT_ENG_20100107.0176:165-174	0.344298840254
CS14_ENG_012	org:founded_by	test0	AFP_ENG_20091022.0172:419-446	Raj Rajaratnam	AFP_ENG_20091022.0172:403-416	0.537470557393
CS14_ENG_012	org:founded_by	test0	APW_ENG_20091016.0861:870-1018,APW_ENG_20091016.0861:1020-1118	Raj Rajaratnam	APW_ENG_20091016.0861:414-427	0.388042761303
CS14_ENG_012	org:founded_by	test0	APW_ENG_20100330.0057:2359-2457,APW_ENG_20100913.0628:3816-3914,APW_ENG_20101126.0806:345-472,XIN_ENG_20100330.0277:1481-1501	Raj Rajaratnam	APW_ENG_20101126.0806:442-455	0.97486225529
CS14_ENG_012	org:founded_by	test0	APW_ENG_20100913.0628:3874-3909,NYT_ENG_20091016.0166:180-253,NYT_ENG_20091016.0167:214-287,NYT_ENG_20091017.0018:214-283	Raj Rajaratnam	NYT_ENG_20091016.0166:180-193	0.468962051195
CS14_ENG_012	org:founded_by	test0	WPB_ENG_20100329.0055:1085-1098,WPB_ENG_20100329.0055:1085-1113,WPB_ENG_20100329.0055:1101-1113	Raj Rajaratnam	WPB_ENG_20100329.0055:1085-1098	0.779103521583
CS14_ENG_012	org:founded_by	test0	APW_ENG_20101124.0779:774-860	Sri Lanka-born Rajaratnam	APW_ENG_20101124.0779:774-798	0.822347258725
CS14_ENG_013	gpe:headquarters_in_city	test0	APW_ENG_20091029.0114:666-788	U.S. District Court in Peoria	APW_ENG_20091029.0114:759-787	0.467856622752
CS14_ENG_014	org:country_of_headquarters	test0	APW_ENG_20101119.0521:1081-1140	Ukraine	APW_ENG_20101119.0521:90-96	0.392667849141
CS14_ENG_015	gpe:births_in_stateorprovince	test0	APW_ENG_20090611.1438:1353-1449	Alba	APW_ENG_20090611.1438:1353-1356	0.422565299414
CS14_ENG_015	gpe:births_in_stateorprovince	test0	eng-NG-31-142440-10045863:276-382	Bill Pennington	eng-NG-31-142440-10045863:301-315	0.207098968931
CS14_ENG_015	gpe:births_in_stateorprovince	test0	eng-NG-31-127405-9222356:2673-2799	Clyde Powell	eng-NG-31-127405-9222356:2720-2731	0.339556761119
CS14_ENG_015	gpe:births_in_stateorprovince	test0	NYT_ENG_20100729.0029:4743-4757,NYT_ENG_20100729.0029:4743-4772	Doyle Burton McClendon	NYT_ENG_20100729.0029:6497-6518	0.743010272893
CS14_ENG_015	gpe:births_in_stateorprovince	test0	NYT_ENG_20100120.0091:1546-1605	Erma Deutschendorf Davis	NYT_ENG_20100120.0091:1546-1562	0.683814493363
CS14_ENG_015	gpe:births_in_stateorprovince	test0	NYT_ENG_20100120.0091:1546-1580,NYT_ENG_20100120.0091:1576-1587	Erma Louise Swope	NYT_ENG_20100120.0091:1546-1562	0.491606993616
CS14_ENG_015	gpe:births_in_stateorprovince	test0	AFP_ENG_20100816.0156:4643-4698	Johnny Revolta	AFP_ENG_20100816.0156:4648-4661	0.157348172016
CS14_ENG_015	gpe:births_in_stateorprovince	test0	eng-NG-31-133684-9578774:638-769	Mickey Mantle	eng-NG-31-133684-9578774:706-718	0.299397321688
CS14_ENG_015	gpe:births_in_stateorprovince	test0	NYT_ENG_20100423.0001:4192-4340	Warren Sapp	NYT_ENG_20100423.0001:4261-4271	0.69018336874
CS14_ENG_015	gpe:births_in_stateorprovince	test0	NYT_ENG_20100110.0005:1514-1541,NYT_ENG_20100110.0005:1534-1548	William Walters	NYT_ENG_20100110.0005:190-204	0.614398576001
CS14_ENG_016	per:stateorprovince_of_death	test0	APW_ENG_20091104.1267:1285-1304,APW_ENG_20100108.1194:285-421	Delaware	APW_ENG_20100108.1194:372-379	0.604842604842
CS14_ENG_017	gpe:deaths_in_city	test0	APW_ENG_20090823.0708:244-275	Knechtel	APW_ENG_20090823.0708:244-251	0.444487445976
CS14_ENG_017	gpe:deaths_in_city	test0	eng-NG-31-107508-8905845:502-607	VHFer	eng-NG-31-107508-8905845:572-576	0.0535161342844
CS14_ENG_018	org:employees_or_members	test0	LTW_ENG_20090703.0144:1216-1267,NYT_ENG_20100113.0170:1134-1199	Alex Kozinski	NYT_ENG_20100113.0170:1146-1158	0.951463890267
CS14_ENG_018	org:employees_or_members	test0	WPB_ENG_20100903.0019:2197-2289	Alex Kozinski	WPB_ENG_20100903.0019:2209-2221	0.678222191519
CS14_ENG_018	org:employees_or_members	test0	APW_ENG_20100729.0555:923-1031	Brewer	APW_ENG_20100729.0555:954-959	0.411889213386
CS14_ENG_018	org:employees_or_members	test0	APW_ENG_20101104.0687:346-394	Brian David Mitchell	APW_ENG_20101104.0687:473-492	0.494947060613
CS14_ENG_018	org:employees_or_members	test0	NYT_ENG_20091231.0050:1628-1642	Brian McPherson	NYT_ENG_20091231.0050:1367-1381	0.307180062259
CS14_ENG_018	org:employees_or_members	test0	LTW_ENG_20091202.0091:528-638	Charles Cooper	LTW_ENG_20091202.0091:512-525	0.18967295636
CS14_ENG_018	org:employees_or_members	test0	APW_ENG_20091110.1374:416-563	George W. Bush	APW_ENG_20091110.1374:483-496	0.425331303408
CS14_ENG_018	org:employees_or_members	test0	WPB_ENG_20100409.0040:3188-3336	Goodwin Liu	WPB_ENG_20100409.0040:3257-3267	0.150867148368
CS14_ENG_018	org:employees_or_members	test0	WPB_ENG_20101120.0001:2073-2088,WPB_ENG_20101120.0001:2073-2100	Goodwin Liu	WPB_ENG_20101120.0001:2090-2100	0.641145196441
CS14_ENG_018	org:employees_or_members	test0	APW_ENG_20090807.0079:1632-1687	Harry Pregerson	APW_ENG_20090807.0079:1632-1646	0.549262439154
CS14_ENG_018	org:employees_or_members	test0	APW_ENG_20090807.0079:1594-1688	Harry Pregerson	APW_ENG_20090807.0079:1632-1646	0.994616887383
CS14_ENG_018	org:employees_or_members	test0	bolt-eng-DF-183-195681-7949478:731-750,bolt-eng-DF-183-195681-7949478:731-767,bolt-eng-DF-183-195681-7949478:2984-3003	Jeffrey S. White	bolt-eng-DF-183-195681-7949478:752-767	0.518127198096
CS14_ENG_018	org:employees_or_members	test0	APW_ENG_20100913.0032:2466-2511	John Jumper	APW_ENG_20100913.0032:2909-2919	0.421472450616
CS14_ENG_018	org:employees_or_members	test0	APW_ENG_20101217.0876:952-1009	Karen Golinski	APW_ENG_20101217.0876:202-215	0.34144377361
CS14_ENG_018	org:employees_or_members	test0	APW_ENG_20100120.1458:710-735,WPB_ENG_20100903.0019:2209-2264,bolt-eng-DF-183-195681-7949405:1157-1194,bolt-eng-DF-183-195681-7949405:1169-1194	Karen Golinski	WPB_ENG_20100903.0019:2000-2013	0.995930819609
CS14_ENG_018	org:employees_or_members	test0	NYT_ENG_20101020.0147:3494-3509	Kevin	NYT_ENG_20101020.0147:4172-4176	0.158901342859
CS14_ENG_018	org:employees_or_members	test0	APW_ENG_20091214.0603:829-845,APW_ENG_20091214.0603:829-857,APW_ENG_20091214.0641:836-852,APW_ENG_20091214.0641:836-864	Kim Wardlaw	APW_ENG_20091214.0603:847-857	0.675237663546
CS14_ENG_018	org:employees_or_members	test0	WPB_ENG_20101120.0001:461-551	Mary Helen Murguia	WPB_ENG_20101120.0001:262-279	0.28438685076
CS14_ENG_018	org:employees_or_members	test0	APW_ENG_20100930.0024:1489-1582	Michael Hogan	APW_ENG_20100930.0024:1502-1514	0.123021451208
CS14_ENG_018	org:employees_or_members	test0	LTW_ENG_20091022.0129:833-871,LTW_ENG_20091022.0129:833-889,NYT_ENG_20090912.0049:1029-1086	Stephen Reinhardt	NYT_ENG_20090912.0049:1029-1045	0.657959698023
CS14_ENG_018	org:employees_or_members	test0	LTW_ENG_20091022.0129:833-871,NYT_ENG_20090912.0049:1023-1086	Stephen Reinhardt	NYT_ENG_20090912.0049:1029-1045	0.748619310885
CS14_ENG_018	org:employees_or_members	test0	LTW_ENG_20091001.0143:270-307	William J. Ruehle	LTW_ENG_20091001.0143:226-242	0.0604676398528
CS14_ENG_018	org:employees_or_members	test0	LTW_ENG_20091001.0143:245-274	William J. Ruehle	LTW_ENG_20091001.0143:226-242	0.178408066575
CS14_ENG_019	gpe:births_in_stateorprovince	test0	XIN_ENG_20091108.0024:497-565	Bahceli	XIN_ENG_20091108.0024:504-510	0.97021233351
CS14_ENG_019	gpe:births_in_stateorprovince	test0	XIN_ENG_20091108.0024:497-565	Devlet Bahceli	XIN_ENG_20091108.0024:185-198	0.999504537081
CS14_ENG_019	gpe:births_in_stateorprovince	test0	XIN_ENG_20091108.0024:387-454	Devlet Bahceli	XIN_ENG_20091108.0024:387-400	0.815600235062
CS14_ENG_020	org:members	test0	NYT_ENG_20091226.0014:757-833,NYT_ENG_20091226.0014:835-971	OHL	NYT_ENG_20091226.0014:894-896	0.0280835527595
CS14_ENG_020	org:members	test0	NYT_ENG_20100308.0011:3501-3606	Western Hockey League	NYT_ENG_20100308.0011:3501-3521	0.896311236493
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100129.0180:1868-1909	Admiral Farragut Academy	NYT_ENG_20100129.0180:1868-1891	0.59263738889
CS14_ENG_021	gpe:headquarters_in_city	test0	APW_ENG_20101019.0193:5571-5611,NYT_ENG_20100226.0187:3967-4007,NYT_ENG_20100309.0162:1591-1631,NYT_ENG_20100521.0173:1194-1234	All Children &apos;s Hospital	NYT_ENG_20100226.0187:3967-3989	0.942180533937
CS14_ENG_021	gpe:headquarters_in_city	test0	APW_ENG_20101019.0193:5513-5621	All Children's Hospital	APW_ENG_20101019.0193:5571-5593	0.896774644363
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20101216.0074:2270-2419	Bayboro Harbor	NYT_ENG_20101216.0074:2338-2351	0.219226939848
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100411.0165:3478-3547	Bayfront Medical Center	NYT_ENG_20100411.0165:3506-3528	0.443587140032
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100411.0165:3506-3546,NYT_ENG_20100827.0176:3034-3074,eng-NG-31-141957-8676569:1760-1800,eng-NG-31-141957-8676569:3603-3643	Bayfront Medical Center	NYT_ENG_20100827.0176:3034-3056	0.982520501924
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100827.0176:3034-3074,NYT_ENG_20101231.0115:4153-4298,WPB_ENG_20100202.0029:2021-2065,eng-NG-31-141957-8676569:1760-1800	Bayfront Medical Center	WPB_ENG_20100202.0029:2025-2047	0.671518448669
CS14_ENG_021	gpe:headquarters_in_city	test0	eng-NG-31-141957-8676569:1697-1830	Bayfront Medical Center	eng-NG-31-141957-8676569:1760-1782	0.669256156364
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090709.0151:2926-3028	Bole & Reynolds	NYT_ENG_20090709.0151:2991-3009	0.12966260996
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090709.0151:2991-3027	Bole &amp; Reynolds	NYT_ENG_20090709.0151:2991-3009	0.753231482735
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20101017.0145:1250-1271	Brookwood Florida	NYT_ENG_20101017.0145:1217-1233	0.617720391081
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100309.0162:1530-1632	Children 's Hospital	NYT_ENG_20100309.0162:1595-1613	0.465815502554
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090730.0195:715-815	Coast Legal Services	NYT_ENG_20090730.0195:777-796	0.79168766454
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090907.0151:943-978	College of Business	NYT_ENG_20090907.0151:960-978	0.263843476288
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100303.0156:333-354	Cornerstone Brands	NYT_ENG_20100303.0156:2004-2021	0.484133403649
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100318.0171:4757-4893	DLC Lawn & Landscape	NYT_ENG_20100318.0171:4770-4793	0.752672572916
CS14_ENG_021	gpe:headquarters_in_city	test0	LTW_ENG_20090801.0062:1084-1121	Eckerd College	LTW_ENG_20090801.0062:1084-1097	0.933974862264
CS14_ENG_021	gpe:headquarters_in_city	test0	LTW_ENG_20090801.0062:1084-1115,NYT_ENG_20101015.0174:1085-1116	Eckerd College	NYT_ENG_20101015.0174:1085-1098	0.588332162011
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090608.0184:846-859	Federal Construction Co.	NYT_ENG_20090608.0184:461-484	0.00693789881764
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090616.0009:145-262	Fire Station	NYT_ENG_20090616.0009:179-190	0.445739988217
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100626.0016:2237-2340	Gateway Business Park	NYT_ENG_20100626.0016:2301-2321	0.343176224731
CS14_ENG_021	gpe:headquarters_in_city	test0	eng-NG-31-132291-9440337:5018-5055	gazprom	eng-NG-31-132291-9440337:4778-4784	0.654707617046
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100609.0250:2103-2200	Golf Club	NYT_ENG_20100609.0250:2173-2181	0.0823912695582
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090730.0195:772-814	Gulf Coast Legal Services	NYT_ENG_20090730.0195:772-796	0.345536861071
CS14_ENG_021	gpe:headquarters_in_city	test0	WPB_ENG_20100816.0001:1905-1937	Hermitage Museum	WPB_ENG_20100816.0001:1922-1937	0.228279734784
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100303.0156:329-346	HSN Inc.	NYT_ENG_20100303.0156:172-179	0.362902846409
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20101001.0138:653-782	IronKids National Championship	NYT_ENG_20101001.0138:662-691	0.0579851844092
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100717.0024:3268-3299	Jabil Circuit	NYT_ENG_20100717.0024:3301-3313	0.342352909808
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100613.0072:648-766	Jannus Live	NYT_ENG_20100613.0072:687-697	0.063426414443
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100213.0086:1369-1404,NYT_ENG_20100213.0086:1369-1455	Kirov Ballet	NYT_ENG_20100213.0086:1420-1431	0.63932853427
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20091215.0068:1004-1103	Lakewood High	NYT_ENG_20091215.0068:1072-1084	0.923319407334
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100108.0014:2128-2159	Lithos Jewelry	NYT_ENG_20100108.0014:2128-2141	0.611707720524
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100108.0014:2034-2160	Lithos Jewelry	NYT_ENG_20100108.0014:2128-2141	0.876956867713
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090916.0233:960-995,NYT_ENG_20090916.0233:3143-3178,NYT_ENG_20091204.0188:4037-4072	Northside Hospital	NYT_ENG_20090916.0233:960-977	0.761578269906
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090916.0233:960-1043	Northside Hospital	NYT_ENG_20090916.0233:960-977	0.900295974405
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20101224.0030:2619-2654	Northside Hospital	NYT_ENG_20101224.0030:2619-2636	0.490972111945
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090624.0010:114-132	Phillies	NYT_ENG_20090624.0010:134-141	0.0759010715972
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100422.0179:2664-2715	Pier	NYT_ENG_20100422.0179:2694-2697	0.679627199139
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100930.0215:1996-2119	Pier	NYT_ENG_20100930.0215:2088-2091	0.267530392985
CS14_ENG_021	gpe:headquarters_in_city	test0	APW_ENG_20091119.0055:1951-2000,NYT_ENG_20090830.0051:2557-2602,NYT_ENG_20090830.0062:1647-1693	Poynter Institute	NYT_ENG_20090830.0062:1628-1644	0.469940099784
CS14_ENG_021	gpe:headquarters_in_city	test0	APW_ENG_20090721.1112:1317-1369,NYT_ENG_20090830.0062:1660-1687,NYT_ENG_20091130.0181:5468-5520,NYT_ENG_20101123.0055:4655-4707	Poynter Institute for Media Studies	APW_ENG_20090721.1112:1317-1351	0.679948668655
CS14_ENG_021	gpe:headquarters_in_city	test0	APW_ENG_20090721.1112:1317-1369	Poynter Institute for Media Studies	APW_ENG_20090721.1112:1317-1351	0.774519594008
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20091130.0181:5411-5559	Poynter Institute for Media Studies	NYT_ENG_20091130.0181:5468-5502	0.704838921158
CS14_ENG_021	gpe:headquarters_in_city	test0	APW_ENG_20090721.1112:1266-1370,NYT_ENG_20091130.0181:5464-5520,NYT_ENG_20101123.0055:4651-4707	Poynter Institute for Media Studies	NYT_ENG_20101123.0055:4655-4689	0.971906552902
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20091019.0152:4338-4443	Progress Energy Corp.	NYT_ENG_20091019.0152:4359-4379	0.434480998231
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20091220.0058:174-309	Renaissance Vinoy Resort	NYT_ENG_20091220.0058:267-290	0.438847718289
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100609.0250:2144-2199	Renaissance Vinoy Resort and Golf Club	NYT_ENG_20100609.0250:2144-2181	0.200878160626
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20091022.0168:533-658	Rutland Estates	NYT_ENG_20091022.0168:577-591	0.481701892022
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20091227.0055:2110-2147	Sacino &amp; Sons	NYT_ENG_20091227.0055:2131-2147	0.808351925773
CS14_ENG_021	gpe:headquarters_in_city	test0	APW_ENG_20100804.0707:5358-5408,NYT_ENG_20100715.0038:275-322	Salvador Dali Museum	APW_ENG_20100804.0707:5362-5381	0.486375236265
CS14_ENG_021	gpe:headquarters_in_city	test0	APW_ENG_20100804.0707:5358-5408,NYT_ENG_20100702.0058:3972-4013,NYT_ENG_20100715.0038:275-322	Salvador Dali Museum	APW_ENG_20100804.0707:5362-5381	0.74834710561
CS14_ENG_021	gpe:headquarters_in_city	test0	APW_ENG_20101108.1003:1044-1123,APW_ENG_20101109.0011:1059-1138,APW_ENG_20101109.0094:1433-1535	Salvador Dali Museum	APW_ENG_20101109.0011:1091-1110	0.562080714621
CS14_ENG_021	gpe:headquarters_in_city	test0	APW_ENG_20100804.0707:5362-5399,NYT_ENG_20100610.0095:2667-2703,NYT_ENG_20100715.0038:279-316,NYT_ENG_20100809.0198:1965-2002	Salvador Dali Museum	NYT_ENG_20100610.0095:2684-2703	0.702235421987
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100610.0095:2666-2781,NYT_ENG_20100809.0198:1961-2002,NYT_ENG_20100830.0039:2422-2504	Salvador Dali Museum	NYT_ENG_20100610.0095:2684-2703	0.518722751343
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100702.0169:3325-3428	Salvador Dali Museum	NYT_ENG_20100702.0169:316-335	0.324706753228
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100318.0171:2276-2422	Seffner and Twigs & Leaves	NYT_ENG_20100318.0171:2333-2362	0.765040757308
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090620.0028:2212-2239	Snell Isle	NYT_ENG_20090620.0028:2212-2221	0.258059303594
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100131.0039:3405-3494	Society of St. Vincent DePaul	NYT_ENG_20100131.0039:3465-3493	0.309921977666
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20101224.0030:2592-2654	St. Petersburg General	NYT_ENG_20101224.0030:2592-2613	0.848055165051
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20101224.0030:2540-2688	St. Petersburg General and Northside Hospital	NYT_ENG_20101224.0030:2592-2636	0.538125461944
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090621.0051:2309-2348	Suncoast Dance Academy	NYT_ENG_20090621.0051:2309-2330	0.955945182794
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090712.0056:1195-1216	Tampa Bay Partnership	NYT_ENG_20090712.0056:3368-3388	0.348868531559
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090712.0056:1123-1265	Tampa Bay Partnership	NYT_ENG_20090712.0056:3368-3388	0.255257708704
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100607.0197:122-140	Tampa Bay Rays	NYT_ENG_20100607.0197:2114-2127	0.311805134
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20101001.0138:2416-2456	Tampa Bay Tri - Sports	NYT_ENG_20101001.0138:2437-2456	0.925552858655
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100524.0117:3307-3456	Tsunami Japanese Steakhouse	NYT_ENG_20100524.0117:3342-3368	0.98193323894
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20090907.0151:886-999	University of South Florida	NYT_ENG_20090907.0151:912-938	0.941972371928
CS14_ENG_021	gpe:headquarters_in_city	test0	NYT_ENG_20100107.0021:1620-1726	Wildlife Research Institute	NYT_ENG_20100107.0021:1681-1707	0.584241354848
CS14_ENG_022	per:parents	test0	AFP_ENG_20101029.0272:1368-1478	Liang Sicheng	AFP_ENG_20101029.0272:1379-1391	0.409782067648
CS14_ENG_022	per:parents	test0	NYT_ENG_20101029.0140:2969-2982	Liang Sicheng	NYT_ENG_20101029.0140:2985-2997	0.906352203411
CS14_ENG_023	per:spouse	test0	AFP_ENG_20091124.0243:1739-1798,AFP_ENG_20091124.0243:1743-1793,APW_ENG_20100728.0014:1639-1712,NYT_ENG_20091125.0134:1311-1408	Barack Obama	AFP_ENG_20091124.0243:184-195	0.424033724971
CS14_ENG_023	per:spouse	test0	APW_ENG_20101107.0457:2362-2369,APW_ENG_20101107.0457:2362-2378	Bill Clinton	APW_ENG_20101107.0457:2325-2336	0.371435737132
