CS14_ENG_001	per:holds_shares_in	test5	LTW_ENG_20090603.0052:438-491	Democratic National Committee	LTW_ENG_20090603.0052:438-466	0.331447236497
CS14_ENG_126	org:students	test5	APW_ENG_20100620.0823:4276-4290,APW_ENG_20100620.0859:4460-4474,APW_ENG_20100620.0868:4550-4564,XIN_ENG_20100619.0129:1573-1633	Juan Manuel Santos	XIN_ENG_20100619.0129:198-215	0.312807423955
CS14_ENG_126	org:students	test5	WPB_ENG_20101007.0026:4123-4142	Karen McCarthy	WPB_ENG_20101007.0026:57-70	0.63040803728
CS14_ENG_126	org:students	test5	WPB_ENG_20101007.0026:3879-3928,WPB_ENG_20101007.0026:4123-4142	Karen McCarthy	WPB_ENG_20101007.0026:57-70	0.752795895235
CS14_ENG_126	org:students	test5	APW_ENG_20090606.0555:1024-1151	Larry Borcherding	APW_ENG_20090606.0555:1024-1040	0.322747822363
CS14_ENG_126	org:students	test5	eng-NG-31-126958-9171812:772-841,eng-NG-31-126958-9171818:5493-5562	Marshall Tome	eng-NG-31-126958-9171818:5092-5104	0.852883970506
CS14_ENG_126	org:students	test5	eng-NG-31-126958-9171818:5424-5562	Marshall Tome	eng-NG-31-126958-9171818:5092-5104	0.775062066596
CS14_ENG_126	org:students	test5	APW_ENG_20100414.1108:1698-1847	Melanie A. Sill	APW_ENG_20100414.1108:1846-1860	0.298994058996
CS14_ENG_126	org:students	test5	APW_ENG_20091221.0029:2741-2778	Melanie Wilson	APW_ENG_20091221.0029:2741-2754	0.501129824436
CS14_ENG_126	org:students	test5	LTW_ENG_20091002.0045:2702-2824	Merrill Daniel Peterson	LTW_ENG_20091002.0045:2702-2724	0.814501541283
CS14_ENG_126	org:students	test5	LTW_ENG_20090902.0124:2891-2892,LTW_ENG_20090902.0124:2891-2932,LTW_ENG_20090902.0124:2909-2932	Meyer	LTW_ENG_20090902.0124:124-128	0.67331631223
CS14_ENG_126	org:students	test5	LTW_ENG_20090902.0124:2842-2918	Meyer	LTW_ENG_20090902.0124:2842-2846	0.071169437148
CS14_ENG_126	org:students	test5	NYT_ENG_20100705.0112:764-859	Mr. Iron	NYT_ENG_20100705.0112:764-771	0.143217440325
CS14_ENG_126	org:students	test5	eng-NG-31-141705-8670509:1615-1705	Paul E. Johnson	eng-NG-31-141705-8670509:1615-1629	0.474757109161
CS14_ENG_126	org:students	test5	eng-NG-31-127451-8307054:1435-1485	Richard Dawkins	eng-NG-31-127451-8307054:1435-1449	0.22359371978
CS14_ENG_126	org:students	test5	bolt-eng-DF-170-181114-9023742:940-978	Robyn Honea	bolt-eng-DF-170-181114-9023742:940-950	0.329619613516
CS14_ENG_126	org:students	test5	APW_ENG_20101001.0575:2808-2866	Sally Buzbee	APW_ENG_20101001.0575:58-69	0.681023241723
CS14_ENG_126	org:students	test5	APW_ENG_20101001.0575:2808-2867	Sally Buzbee	APW_ENG_20101001.0575:58-69	0.320084515589
CS14_ENG_126	org:students	test5	APW_ENG_20100427.1246:480-526	Sam James	APW_ENG_20100427.1246:518-526	0.0761468344009
CS14_ENG_126	org:students	test5	APW_ENG_20100620.0859:4436-4560	Santos	APW_ENG_20100620.0859:4436-4441	0.700442180685
CS14_ENG_126	org:students	test5	NYT_ENG_20100420.0013:3669-3683	Tad Boyle	NYT_ENG_20100420.0013:218-226	0.657359023697
CS14_ENG_126	org:students	test5	LTW_ENG_20090902.0124:2891-2932	Wayne E. Meyer	LTW_ENG_20090902.0124:76-89	0.433120313644
CS14_ENG_126	org:students	test5	APW_ENG_20090828.1242:2155-2285	William Caldwell IV	APW_ENG_20090828.1242:2155-2173	0.30151664179
CS14_ENG_128	org:employees_or_members	test5	LTW_ENG_20090704.0034:1828-1949	John Heibel	LTW_ENG_20090704.0034:7647-7656	0.575192274963
CS14_ENG_128	org:employees_or_members	test5	LTW_ENG_20090704.0034:1828-1949	Mary Ellen Heibel	LTW_ENG_20090704.0034:194-210	0.842419214377
CS14_ENG_129	org:subsidiaries	test5	XIN_ENG_20100721.0469:509-570	Comprehensive Department	XIN_ENG_20100721.0469:509-532	0.41866264523
CS14_ENG_129	org:subsidiaries	test5	XIN_ENG_20100721.0469:472-621	Comprehensive Department	XIN_ENG_20100721.0469:509-532	0.590706249696
CS14_ENG_129	org:subsidiaries	test5	XIN_ENG_20101206.0423:418-521	department of new energy and renewable energy	XIN_ENG_20101206.0423:466-510	0.501559917053
CS14_ENG_129	org:subsidiaries	test5	XIN_ENG_20100423.0411:746-752,XIN_ENG_20100423.0411:746-797,XIN_ENG_20100423.0411:756-797	New Energy and Renewable Energy Department	XIN_ENG_20100423.0411:756-797	0.847482128491
CS14_ENG_129	org:subsidiaries	test5	XIN_ENG_20100423.0411:750-797	Renewable Energy Department	XIN_ENG_20100423.0411:771-797	0.374360431787
CS14_ENG_130	gpe:headquarters_in_city	test5	APW_ENG_20100422.1406:2330-2436	Alimera Sciences Inc.	APW_ENG_20100422.1406:2132-2152	0.443457568885
CS14_ENG_130	gpe:headquarters_in_city	test5	NYT_ENG_20101001.0041:977-1120,NYT_ENG_20101001.0041:1122-1127	American Affluence Research Center	NYT_ENG_20101001.0041:1094-1127	0.61792419485
CS14_ENG_130	gpe:headquarters_in_city	test5	APW_ENG_20100121.1401:3136-3161	Cellu Tissue Holdings Inc.	APW_ENG_20100121.1401:2309-2334	0.967344063137
CS14_ENG_130	gpe:headquarters_in_city	test5	APW_ENG_20100121.1401:3136-3140,APW_ENG_20100121.1401:3136-3161,APW_ENG_20100121.1401:3152-3161	Cellu Tissue Holdings Inc.	APW_ENG_20100121.1401:2309-2334	0.407532850963
CS14_ENG_130	gpe:headquarters_in_city	test5	AFP_ENG_20100823.0294:1325-1448	Colonial Pipeline	AFP_ENG_20100823.0294:889-905	0.849355336364
CS14_ENG_130	gpe:headquarters_in_city	test5	NYT_ENG_20100305.0047:211-357,NYT_ENG_20100305.0047:359-365	Foundation Beyond Belief	NYT_ENG_20100305.0047:273-296	0.661909394183
CS14_ENG_130	gpe:headquarters_in_city	test5	APW_ENG_20101015.0544:1475-1577,APW_ENG_20101015.0750:1477-1579	Global Vehicles	APW_ENG_20101015.0750:1077-1091	0.615968441249
CS14_ENG_130	gpe:headquarters_in_city	test5	APW_ENG_20101015.0544:1475-1510,APW_ENG_20101015.0750:1477-1512	Global Vehicles USA Inc.	APW_ENG_20101015.0750:780-803	0.890053436564
CS14_ENG_130	gpe:headquarters_in_city	test5	NYT_ENG_20090813.0119:3124-3199	MedAssets	NYT_ENG_20090813.0119:3151-3159	0.699180882198
CS14_ENG_130	gpe:headquarters_in_city	test5	APW_ENG_20100207.0042:2533-2680,APW_ENG_20100207.0042:2682-2722	North American Mission Board	APW_ENG_20100207.0042:2561-2588	0.282976092681
CS14_ENG_130	gpe:headquarters_in_city	test5	NYT_ENG_20101109.0033:2535-2660	North Point Community Church	NYT_ENG_20101109.0033:2535-2562	0.965284899788
CS14_ENG_130	gpe:headquarters_in_city	test5	NYT_ENG_20101109.0033:2535-2660	Point Community Church	NYT_ENG_20101109.0033:2541-2562	0.389439785375
CS14_ENG_130	gpe:headquarters_in_city	test5	NYT_ENG_20100414.0048:1962-2045	St. Aiden's Episcopal Church	NYT_ENG_20100414.0048:2000-2027	0.912071858108
CS14_ENG_130	gpe:headquarters_in_city	test5	WPB_ENG_20100903.0042:2705-2737	United Egg Producers	WPB_ENG_20100903.0042:2585-2604	0.870657315757
CS14_ENG_131	org:students	test5	APW_ENG_20101209.0823:3430-3466	Alan Dershowitz	APW_ENG_20101209.0823:3452-3466	0.504229511656
CS14_ENG_131	org:students	test5	AFP_ENG_20100129.0548:2233-2263	Alejandro Ramirez	AFP_ENG_20100129.0548:198-214	0.59565820999
CS14_ENG_131	org:students	test5	APW_ENG_20101122.0950:1599-1666	Alex Fattal	APW_ENG_20101122.0950:1599-1609	0.726983099151
CS14_ENG_131	org:students	test5	bolt-eng-DF-199-192783-6862648:137676-137806	Alex Jones	bolt-eng-DF-199-192783-6862648:137676-137685	0.645597771824
CS14_ENG_131	org:students	test5	bolt-eng-DF-199-192783-6862648:146244-146288	Alex S. Jones	bolt-eng-DF-199-192783-6862648:146244-146256	0.220045818279
CS14_ENG_131	org:students	test5	APW_ENG_20101201.0159:1864-1898	Alexander Lin	APW_ENG_20101201.0159:1864-1876	0.340257468559
CS14_ENG_131	org:students	test5	WPB_ENG_20100226.0073:839-953	Alice Rivlin	WPB_ENG_20100226.0073:528-539	0.892672120176
CS14_ENG_131	org:students	test5	NYT_ENG_20101204.0003:4431-4574	Amsler	NYT_ENG_20101204.0003:4435-4440	0.705586819151
CS14_ENG_131	org:students	test5	WPB_ENG_20101126.0063:1359-1395	Arne Duncan	WPB_ENG_20101126.0063:1385-1395	0.540355682761
CS14_ENG_131	org:students	test5	WPB_ENG_20101126.0063:1359-1415	Avery Robinson	WPB_ENG_20101126.0063:1402-1415	0.0116657004389
CS14_ENG_131	org:students	test5	LTW_ENG_20090724.0114:99-166	Barack Obama	LTW_ENG_20090724.0114:155-166	0.527716837117
CS14_ENG_131	org:students	test5	eng-NG-31-107940-8925847:1069-1071,eng-NG-31-107940-8925847:1069-1106,eng-NG-31-107940-8925847:1089-1106	Bill Jr.	eng-NG-31-107940-8925847:1009-1016	0.559894863158
CS14_ENG_131	org:students	test5	APW_ENG_20090610.1426:1922-1993	Callie Crossley	APW_ENG_20090610.1426:1922-1936	0.622385694164
CS14_ENG_131	org:students	test5	APW_ENG_20100831.0557:845-870	Caroline Giuliani	APW_ENG_20100831.0557:58-74	0.524810120678
CS14_ENG_131	org:students	test5	APW_ENG_20091124.0125:549-698	Caroline Kennedy	APW_ENG_20091124.0125:688-703	0.490706765781
CS14_ENG_131	org:students	test5	WPB_ENG_20100318.0030:57-159	Chana Schoenberger	WPB_ENG_20100318.0030:57-74	0.177084667403
CS14_ENG_131	org:students	test5	NYT_ENG_20090717.0054:3899-3950	Charles J. Ogletree	NYT_ENG_20090717.0054:3932-3950	0.639720098099
CS14_ENG_131	org:students	test5	AFP_ENG_20090728.0169:639-788	Crowley	AFP_ENG_20090728.0169:639-645	0.106974734381
CS14_ENG_131	org:students	test5	NYT_ENG_20091006.0147:944-976	Dani Rodrik	NYT_ENG_20091006.0147:944-954	0.138536174364
CS14_ENG_131	org:students	test5	LTW_ENG_20091112.0050:1305-1454	Daniel Harding	LTW_ENG_20091112.0050:1720-1733	0.157853485257
CS14_ENG_131	org:students	test5	AFP_ENG_20100127.0265:1241-1291	Daniel Lieberman	AFP_ENG_20100127.0265:1241-1256	0.203402412071
CS14_ENG_131	org:students	test5	eng-NG-31-129280-9366609:1688-1722	Daniel Wegner	eng-NG-31-129280-9366609:1688-1700	0.548262689112
CS14_ENG_131	org:students	test5	APW_ENG_20100208.1015:340-454	David Souter	APW_ENG_20100208.1015:251-262	0.581297762588
CS14_ENG_131	org:students	test5	APW_ENG_20100208.1015:340-419	David Souter	APW_ENG_20100208.1015:251-262	0.935098308228
CS14_ENG_131	org:students	test5	WPB_ENG_20100122.0019:2558-2633	David T. Ellwood	WPB_ENG_20100122.0019:2558-2573	0.236557043931
CS14_ENG_131	org:students	test5	WPB_ENG_20101126.0063:1289-1438	Decerega	WPB_ENG_20101126.0063:1360-1367	0.290195969975
CS14_ENG_131	org:students	test5	WPB_ENG_20101126.0063:1290-1437	Decerega	WPB_ENG_20101126.0063:1360-1367	0.164381162859
CS14_ENG_131	org:students	test5	NYT_ENG_20090814.0055:2709-2759	Dennis Greene	NYT_ENG_20090814.0055:182-194	0.839724549602
CS14_ENG_131	org:students	test5	NYT_ENG_20101216.0196:1160-1174,NYT_ENG_20101216.0196:4842-4865	Diane Kottmyer	NYT_ENG_20101216.0196:515-528	0.185894496612
CS14_ENG_131	org:students	test5	WPB_ENG_20100327.0018:200-235	Donald Berwick	WPB_ENG_20100327.0018:200-213	0.367782999319
CS14_ENG_131	org:students	test5	LTW_ENG_20091117.0082:1641-1719	Dr. Heather Rosen	LTW_ENG_20091117.0082:1641-1657	0.288067288442
CS14_ENG_131	org:students	test5	NYT_ENG_20100504.0207:423-461	Drew Faust	NYT_ENG_20100504.0207:452-461	0.015779718871
CS14_ENG_131	org:students	test5	NYT_ENG_20090803.0161:90-126	Drew Gilpin Faust	NYT_ENG_20090803.0161:110-126	0.0861394732141
CS14_ENG_131	org:students	test5	NYT_ENG_20091006.0147:926-976	Edmund S. Phelps	NYT_ENG_20091006.0147:926-941	0.0585806162574
CS14_ENG_131	org:students	test5	eng-NG-31-141808-9968041:3398-3547	ELDRIDGE CLEAVER	eng-NG-31-141808-9968041:3398-3413	0.454135248555
CS14_ENG_131	org:students	test5	APW_ENG_20090609.0811:1071-1110	Elizabeth Warren	APW_ENG_20090609.0811:1071-1086	0.677342094276
CS14_ENG_131	org:students	test5	eng-NG-31-129280-9366609:1671-1722	Emily Pronin	eng-NG-31-129280-9366609:1671-1682	0.454603617418
CS14_ENG_131	org:students	test5	APW_ENG_20090617.0181:5487-5540	Ethan Zuckerman	APW_ENG_20090617.0181:5487-5501	0.238041849526
CS14_ENG_131	org:students	test5	eng-NG-31-141815-9968755:1043-1057	Faust	eng-NG-31-141815-9968755:970-974	0.694403889054
CS14_ENG_131	org:students	test5	eng-NG-31-141815-9968755:1043-1049	Faust	eng-NG-31-141815-9968755:970-974	0.143805255363
CS14_ENG_131	org:students	test5	WPB_ENG_20100629.0080:2035-2113	Ferguson	WPB_ENG_20100629.0080:2035-2042	0.173817874215
CS14_ENG_131	org:students	test5	eng-NG-31-142149-8687993:1297-1410	Francis Boyle	eng-NG-31-142149-8687993:525-537	0.595524011907
CS14_ENG_131	org:students	test5	eng-NG-31-142149-8687993:1287-1410	Francis Boyle	eng-NG-31-142149-8687993:525-537	0.578250759872
CS14_ENG_131	org:students	test5	LTW_ENG_20090911.0152:5149-5237	Frank Batten Sr.	LTW_ENG_20090911.0152:178-193	0.612832466021
CS14_ENG_131	org:students	test5	AFP_ENG_20090728.0169:651-800	Gates	AFP_ENG_20090728.0169:651-655	0.181137640638
CS14_ENG_131	org:students	test5	WPB_ENG_20100910.0007:1066-1145	George Soros	WPB_ENG_20100910.0007:1134-1145	0.674773883912
CS14_ENG_131	org:students	test5	APW_ENG_20091103.0116:2616-2672	Gordon McKay	APW_ENG_20091103.0116:2616-2627	0.0848403622741
CS14_ENG_131	org:students	test5	WPB_ENG_20100429.0090:3153-3207	Greely	WPB_ENG_20100429.0090:3202-3207	0.17144692923
CS14_ENG_131	org:students	test5	NYT_ENG_20091210.0152:2615-2657	Gregory Ingram	NYT_ENG_20091210.0152:2644-2657	0.490344298159
CS14_ENG_131	org:students	test5	WPB_ENG_20100907.0063:3489-3562	Grillo	WPB_ENG_20100907.0063:3489-3494	0.103375619299
CS14_ENG_131	org:students	test5	NYT_ENG_20091219.0029:2733-2798	Gropius	NYT_ENG_20091219.0029:2792-2798	0.068635110899
CS14_ENG_131	org:students	test5	WPB_ENG_20100327.0018:82-231	Hans Nichols	WPB_ENG_20100327.0018:82-93	0.492533399297
CS14_ENG_131	org:students	test5	APW_ENG_20090609.1160:2176-2253	Hassan	APW_ENG_20090609.1160:2176-2181	0.582540260029
CS14_ENG_131	org:students	test5	LTW_ENG_20091117.0082:1680-1828	Heather Rosen	LTW_ENG_20091117.0082:1748-1760	0.614049777361
CS14_ENG_131	org:students	test5	LTW_ENG_20090714.0062:3326-3361	Hemphill	LTW_ENG_20090714.0062:3354-3361	0.0875198940164
CS14_ENG_131	org:students	test5	AFP_ENG_20090720.0010:316-437	Henry Louis Gates	AFP_ENG_20090720.0010:316-332	0.283597858733
CS14_ENG_131	org:students	test5	APW_ENG_20090729.1045:284-298,LTW_ENG_20090813.0109:3855-3880	Henry Louis Gates Jr.	APW_ENG_20090729.1045:300-320	0.616188433075
CS14_ENG_131	org:students	test5	XIN_ENG_20091130.0266:1206-1355	Hockin	XIN_ENG_20091130.0266:1206-1211	0.98703540565
CS14_ENG_131	org:students	test5	NYT_ENG_20101204.0003:4431-4574	James Thomas Amsler	NYT_ENG_20101204.0003:3546-3564	0.304516475796
CS14_ENG_131	org:students	test5	WPB_ENG_20100123.0013:43-127	Janet Frankston Lorin LA	WPB_ENG_20100123.0013:43-66	0.479180133161
CS14_ENG_131	org:students	test5	LTW_ENG_20091002.0045:2873-2944,LTW_ENG_20091002.0061:2846-2917	Jean Humphrey Peterson	LTW_ENG_20091002.0061:4037-4058	0.368732353672
CS14_ENG_131	org:students	test5	NYT_ENG_20101216.0063:1867-1920	Jean-Baptiste Michel	NYT_ENG_20101216.0063:1867-1886	0.507022241332
CS14_ENG_131	org:students	test5	WPB_ENG_20100428.0073:1223-1330	Jeannie Cho Lee	WPB_ENG_20100428.0073:221-235	0.764207264181
CS14_ENG_131	org:students	test5	WPB_ENG_20100823.0017:1711-1860	Jeffrey Frankel	WPB_ENG_20100823.0017:1711-1725	0.148158237244
CS14_ENG_131	org:students	test5	AFP_ENG_20090911.0417:3292-3369	Jerome A. Cohen	AFP_ENG_20090911.0417:3292-3306	0.0523330720795
CS14_ENG_131	org:students	test5	APW_ENG_20101003.0440:1612-1683	Jesse Eisenberg	APW_ENG_20101003.0440:1669-1683	0.15021276627
CS14_ENG_131	org:students	test5	AFP_ENG_20090730.0238:329-406	Jim Crowley	AFP_ENG_20090730.0238:396-406	0.222288743079
CS14_ENG_131	org:students	test5	CNA_ENG_20090914.0019:3545-3656	John K. Fairbank	CNA_ENG_20090914.0019:3545-3560	0.0571620132111
CS14_ENG_131	org:students	test5	WPB_ENG_20100323.0033:65-142	John Lauerman	WPB_ENG_20100323.0033:65-77	0.368599121195
CS14_ENG_131	org:students	test5	XIN_ENG_20100807.0152:714-830	Juan Manuel Santos	XIN_ENG_20100807.0152:181-198	0.910533168189
CS14_ENG_131	org:students	test5	NYT_ENG_20101216.0065:4989-5138	Julie Taymor	NYT_ENG_20101216.0065:5182-5193	0.614201403478
CS14_ENG_131	org:students	test5	NYT_ENG_20101026.0165:3077-3207	Karl E. Case	NYT_ENG_20101026.0165:3077-3088	0.198382819214
CS14_ENG_131	org:students	test5	NYT_ENG_20100906.0165:4926-5023	Kathleen Frith	NYT_ENG_20100906.0165:4926-4939	0.165650771698
CS14_ENG_131	org:students	test5	XIN_ENG_20100922.0239:3075-3181	Kenneth Chenault	XIN_ENG_20100922.0239:2962-2977	0.762047899727
CS14_ENG_131	org:students	test5	AFP_ENG_20100224.0704:1203-1238	Kenneth Rogoff	AFP_ENG_20100224.0704:1203-1216	0.25568527057
CS14_ENG_131	org:students	test5	APW_ENG_20090721.0043:4440-4518	Lawrence D. Bobo	APW_ENG_20090721.0043:4440-4455	0.387408073268
CS14_ENG_131	org:students	test5	NYT_ENG_20101216.0063:1847-1920	Lieberman Aiden	NYT_ENG_20101216.0063:1847-1861	0.0649823505268
CS14_ENG_131	org:students	test5	WPB_ENG_20100921.0083:78-227	Lori Montgomery	WPB_ENG_20100921.0083:78-92	0.4442989893
CS14_ENG_131	org:students	test5	NYT_ENG_20100908.0194:131-154,NYT_ENG_20100908.0194:5102-5145	M. Lee Pelton	NYT_ENG_20100908.0194:114-126	0.713911081858
CS14_ENG_131	org:students	test5	AFP_ENG_20090818.0112:849-874	Mark Zuckerberg	AFP_ENG_20090818.0112:876-890	0.601671549328
CS14_ENG_131	org:students	test5	AFP_ENG_20090818.0112:844-991	Mark Zuckerberg	AFP_ENG_20090818.0112:876-890	0.621393655058
CS14_ENG_131	org:students	test5	AFP_ENG_20100826.0239:3335-3392	Mark Zuckerberg	AFP_ENG_20100826.0239:3335-3349	0.755474871408
CS14_ENG_131	org:students	test5	WPB_ENG_20101215.0045:724-733,WPB_ENG_20101215.0045:724-817,WPB_ENG_20101215.0045:800-817	Mark Zuckerberg	WPB_ENG_20101215.0045:235-249	0.869464544974
CS14_ENG_131	org:students	test5	APW_ENG_20090611.1134:58-103	Martha Minow	APW_ENG_20090611.1134:58-69	0.0720320497415
CS14_ENG_131	org:students	test5	NYT_ENG_20101203.0208:1677-1727	Michael Beal	NYT_ENG_20101203.0208:1677-1688	0.79136361838
CS14_ENG_131	org:students	test5	NYT_ENG_20101203.0208:1801-1880	Michael Beal	NYT_ENG_20101203.0208:1801-1812	0.426478609915
CS14_ENG_131	org:students	test5	NYT_ENG_20101203.0208:1801-1881	Michael Beal	NYT_ENG_20101203.0208:1801-1812	0.748220721786
CS14_ENG_131	org:students	test5	bolt-eng-DF-199-192783-6862648:159696-159730	Michael Ignatieff	bolt-eng-DF-199-192783-6862648:159714-159730	0.641159649217
CS14_ENG_131	org:students	test5	NYT_ENG_20101229.0142:3776-3801	Michael Winerip	NYT_ENG_20101229.0142:3776-3790	0.375264413358
CS14_ENG_131	org:students	test5	APW_ENG_20091124.0125:533-566	Murphy	APW_ENG_20091124.0125:533-538	0.0167451417463
CS14_ENG_131	org:students	test5	APW_ENG_20100903.0359:2726-2768	Niall Ferguson	APW_ENG_20100903.0359:2755-2768	0.0333490168418
CS14_ENG_131	org:students	test5	NYT_ENG_20101216.0065:4989-5138	Nicholas Kristof	NYT_ENG_20101216.0065:5209-5224	0.0699834131354
CS14_ENG_131	org:students	test5	APW_ENG_20100809.0555:2907-2945	Niko Price	APW_ENG_20100809.0555:214-223	0.676854064995
CS14_ENG_131	org:students	test5	APW_ENG_20100809.0555:2907-2911,APW_ENG_20100809.0555:2907-2945,APW_ENG_20100809.0555:2928-2945	Niko Price	APW_ENG_20100809.0555:214-223	0.711243643288
CS14_ENG_131	org:students	test5	AFP_ENG_20090626.0722:2587-2620	Noah Feldman	AFP_ENG_20090626.0722:2587-2598	0.411419188121
CS14_ENG_131	org:students	test5	NYT_ENG_20100921.0225:55-142	Obama	NYT_ENG_20100921.0225:138-142	0.290982207937
CS14_ENG_131	org:students	test5	eng-NG-31-127464-9235469:1884-1973,eng-NG-31-127464-9235469:1920-1973	Oliver E. Rodgers	eng-NG-31-127464-9235469:389-405	0.597284091421
CS14_ENG_131	org:students	test5	eng-NG-31-127464-9235469:1884-1973	Oliver E. Rodgers	eng-NG-31-127464-9235469:389-405	0.641014063684
CS14_ENG_131	org:students	test5	eng-NG-31-127464-9235469:1884-1973,eng-NG-31-127464-9235469:1920-1973	Oliver E. Rodgers	eng-NG-31-127464-9235469:389-405	0.865358317391
CS14_ENG_131	org:students	test5	eng-NG-31-142149-8687993:1225-1368	Professor Boyle	eng-NG-31-142149-8687993:1287-1301	0.132209927629
CS14_ENG_131	org:students	test5	AFP_ENG_20100129.0548:2008-2097	Ramirez	AFP_ENG_20100129.0548:2008-2014	0.458329546791
CS14_ENG_131	org:students	test5	APW_ENG_20100930.1143:2449-2548	Raphael Golb	APW_ENG_20100930.1143:2449-2460	0.518066826788
CS14_ENG_131	org:students	test5	WPB_ENG_20101126.0063:1247-1376	Reggie Love	WPB_ENG_20101126.0063:1247-1257	0.5273949024
CS14_ENG_131	org:students	test5	WPB_ENG_20101126.0063:1301-1449	Reggie Love	WPB_ENG_20101126.0063:1370-1380	0.235993144137
CS14_ENG_131	org:students	test5	WPB_ENG_20100303.0008:4334-4371	Richard Freeman	WPB_ENG_20100303.0008:4334-4348	0.554550449374
CS14_ENG_131	org:students	test5	WPB_ENG_20100226.0073:781-916	Rivlin	WPB_ENG_20100226.0073:839-844	0.288365690741
CS14_ENG_131	org:students	test5	NYT_ENG_20090701.0163:4213-4258	Robert R. Glauber	NYT_ENG_20090701.0163:4242-4258	0.104373253599
CS14_ENG_131	org:students	test5	eng-NG-31-141957-8675362:974-1009	Robert Rotberg	eng-NG-31-141957-8675362:974-987	0.576300731861
CS14_ENG_131	org:students	test5	XIN_ENG_20100922.0239:541-593	Robert Rubin	XIN_ENG_20100922.0239:408-419	0.49679482151
CS14_ENG_131	org:students	test5	XIN_ENG_20100922.0239:541-657	Robert Rubin	XIN_ENG_20100922.0239:408-419	0.676233646706
CS14_ENG_131	org:students	test5	WPB_ENG_20100323.0033:1416-1462	Robert Shenton	WPB_ENG_20100323.0033:1416-1429	0.666372617615
CS14_ENG_131	org:students	test5	NYT_ENG_20100510.0232:1063-1112	Ronald P. O&apos;Hanley	NYT_ENG_20100510.0232:985-1002	0.417674977484
CS14_ENG_131	org:students	test5	NYT_ENG_20100510.0232:896-1016	Ronald P. O'Hanley	NYT_ENG_20100510.0232:896-913	0.883252410006
CS14_ENG_131	org:students	test5	NYT_ENG_20090803.0161:1446-1519	S. Allen Counter	NYT_ENG_20090803.0161:1446-1461	0.18696342275
CS14_ENG_131	org:students	test5	AFP_ENG_20090601.0832:3231-3315	Sam Bayard	AFP_ENG_20090601.0832:3231-3240	0.562109876831
CS14_ENG_131	org:students	test5	WPB_ENG_20100907.0063:257-272,WPB_ENG_20100907.0063:257-284	Sara Grillo	WPB_ENG_20100907.0063:274-284	0.877215551399
CS14_ENG_131	org:students	test5	eng-NG-31-127206-9204127:1721-1736,eng-NG-31-141963-9986261:1721-1736	Shawn Keough	eng-NG-31-127206-9204127:1764-1775	0.344273194526
CS14_ENG_131	org:students	test5	APW_ENG_20100208.1015:456-542	Souter	APW_ENG_20100208.1015:488-493	0.791663023555
CS14_ENG_131	org:students	test5	AFP_ENG_20100822.0138:3097-3137	Stephen Walt	AFP_ENG_20100822.0138:3126-3137	0.123462082525
CS14_ENG_131	org:students	test5	NYT_ENG_20100906.0165:4877-5023	Thomas Jefferson	NYT_ENG_20100906.0165:4877-4892	0.195672663955
CS14_ENG_131	org:students	test5	AFP_ENG_20090603.0706:2277-2350	Wang Dan	AFP_ENG_20090603.0706:2277-2284	0.560132598153
CS14_ENG_131	org:students	test5	WPB_ENG_20100331.0013:1514-1654	William Fitzsimmons	WPB_ENG_20100331.0013:1636-1654	0.120083760607
CS14_ENG_131	org:students	test5	eng-NG-31-138859-9817121:1820-1858	William Henry Gates III	eng-NG-31-138859-9817121:1479-1501	0.509557616618
CS14_ENG_131	org:students	test5	eng-NG-31-141808-9968041:3440-3583	William Klein	eng-NG-31-141808-9968041:3440-3452	0.361945927537
CS14_ENG_131	org:students	test5	XIN_ENG_20091007.0394:1498-1560	William Petschek	XIN_ENG_20091007.0394:1498-1513	0.320875142299
CS14_ENG_131	org:students	test5	NYT_ENG_20100925.0089:1316-1400	Yochai Benkler	NYT_ENG_20100925.0089:1316-1329	0.605388233913
CS14_ENG_131	org:students	test5	AFP_ENG_20090922.0137:2447-2506	Zuckerberg	AFP_ENG_20090922.0137:2447-2456	0.0568705739325
CS14_ENG_133	gpe:employees_or_members	test5	XIN_ENG_20101008.0080:426-440,XIN_ENG_20101008.0080:702-716	Abdul Jabar Taqur	XIN_ENG_20101008.0080:343-359	0.526417924209
CS14_ENG_133	gpe:employees_or_members	test5	XIN_ENG_20101008.0080:422-431	Abdul Jabar Taqur	XIN_ENG_20101008.0080:343-359	0.16586397502
CS14_ENG_133	gpe:employees_or_members	test5	APW_ENG_20101008.0322:438-476	Abdul Jabar Taqwa	APW_ENG_20101008.0322:401-417	0.698118010037
CS14_ENG_133	gpe:employees_or_members	test5	AFP_ENG_20090706.0174:1091-1141	Abdul Majid Azimi	AFP_ENG_20090706.0174:1125-1141	0.95619653337
CS14_ENG_133	gpe:employees_or_members	test5	NYT_ENG_20101219.0107:2302-2364,NYT_ENG_20101219.0107:2341-2364	Abdul Rahman Aqtash	NYT_ENG_20101219.0107:2302-2320	0.656429765374
CS14_ENG_133	gpe:employees_or_members	test5	XIN_ENG_20100410.0058:676-813	Abdul Rahman Haqtash	XIN_ENG_20100410.0058:676-695	0.891040542046
CS14_ENG_133	gpe:employees_or_members	test5	XIN_ENG_20101108.0149:198-270	Abdul Rahman Seydkhili	XIN_ENG_20101108.0149:249-270	0.757823795381
