CS14_ENG_001	per:holds_shares_in	test7	LTW_ENG_20090603.0052:438-491	Democratic National Committee	LTW_ENG_20090603.0052:438-466	0.274884192408
CS14_ENG_131	org:students	test7	AFP_ENG_20090616.0620:1991-2043	Clifford Taubes	AFP_ENG_20090616.0620:1991-2005	0.228725229073
CS14_ENG_131	org:students	test7	NYT_ENG_20091018.0129:937-1051	Clinton	NYT_ENG_20091018.0129:937-943	0.087009315514
CS14_ENG_131	org:students	test7	AFP_ENG_20100115.0800:1110-1209	Colin Maclay	AFP_ENG_20100115.0800:1110-1121	0.061504104092
CS14_ENG_131	org:students	test7	AFP_ENG_20090728.0169:639-788	Crowley	AFP_ENG_20090728.0169:639-645	0.299484067519
CS14_ENG_131	org:students	test7	NYT_ENG_20100724.0088:1294-1378	Danah Boyd	NYT_ENG_20100724.0088:1294-1303	0.459427254964
CS14_ENG_131	org:students	test7	APW_ENG_20100208.1015:340-454	David Souter	APW_ENG_20100208.1015:251-262	0.916347220153
CS14_ENG_131	org:students	test7	WPB_ENG_20100122.0019:2558-2633	David T. Ellwood	WPB_ENG_20100122.0019:2558-2573	0.606466351647
CS14_ENG_131	org:students	test7	WPB_ENG_20100327.0018:200-235	Donald Berwick	WPB_ENG_20100327.0018:200-213	0.482062897685
CS14_ENG_131	org:students	test7	NYT_ENG_20101204.0003:4237-4292	Dr. Amsler	NYT_ENG_20101204.0003:4237-4246	0.965537813142
CS14_ENG_131	org:students	test7	NYT_ENG_20100504.0207:423-461	Drew Faust	NYT_ENG_20100504.0207:452-461	0.475970309137
CS14_ENG_131	org:students	test7	NYT_ENG_20090803.0161:90-126	Drew Gilpin Faust	NYT_ENG_20090803.0161:110-126	0.0416040391467
CS14_ENG_131	org:students	test7	APW_ENG_20101003.0440:1612-1716	Eduardo Saverin	APW_ENG_20101003.0440:1702-1716	0.095158365365
CS14_ENG_131	org:students	test7	eng-NG-31-141808-9968041:3398-3547	ELDRIDGE CLEAVER	eng-NG-31-141808-9968041:3398-3413	0.56072959621
CS14_ENG_131	org:students	test7	APW_ENG_20090609.0811:1071-1110	Elizabeth Warren	APW_ENG_20090609.0811:1071-1086	0.486205891483
CS14_ENG_131	org:students	test7	APW_ENG_20090617.0181:5487-5540	Ethan Zuckerman	APW_ENG_20090617.0181:5487-5501	0.515303178476
CS14_ENG_131	org:students	test7	eng-NG-31-141815-9968755:1043-1057	Faust	eng-NG-31-141815-9968755:970-974	0.18949293662
CS14_ENG_131	org:students	test7	eng-NG-31-142149-8687993:1297-1410	Francis Boyle	eng-NG-31-142149-8687993:525-537	0.426580783192
CS14_ENG_131	org:students	test7	eng-NG-31-142149-8687993:1287-1410	Francis Boyle	eng-NG-31-142149-8687993:525-537	0.422311118526
CS14_ENG_131	org:students	test7	AFP_ENG_20090728.0169:651-800	Gates	AFP_ENG_20090728.0169:651-655	0.0590299008156
CS14_ENG_131	org:students	test7	WPB_ENG_20100520.0070:70-145	Gillian Wee	WPB_ENG_20100520.0070:70-80	0.408002885869
CS14_ENG_131	org:students	test7	APW_ENG_20100831.0557:723-752	Giuliani	APW_ENG_20100831.0557:723-730	0.532978678393
CS14_ENG_131	org:students	test7	APW_ENG_20091103.0116:2616-2672	Gordon McKay	APW_ENG_20091103.0116:2616-2627	0.0751623611762
CS14_ENG_131	org:students	test7	WPB_ENG_20100429.0090:3153-3207	Greely	WPB_ENG_20100429.0090:3202-3207	0.699609008578
CS14_ENG_131	org:students	test7	NYT_ENG_20091210.0152:2615-2657	Gregory Ingram	NYT_ENG_20091210.0152:2644-2657	0.299908061548
CS14_ENG_131	org:students	test7	WPB_ENG_20100907.0063:3489-3562	Grillo	WPB_ENG_20100907.0063:3489-3494	0.277306507417
CS14_ENG_131	org:students	test7	WPB_ENG_20100327.0018:82-231	Hans Nichols	WPB_ENG_20100327.0018:82-93	0.0336246157307
CS14_ENG_131	org:students	test7	eng-NG-31-141808-9968041:3465-3583	Harold	eng-NG-31-141808-9968041:3465-3470	0.569252738791
CS14_ENG_131	org:students	test7	LTW_ENG_20091117.0082:1680-1828	Heather Rosen	LTW_ENG_20091117.0082:1748-1760	0.0689327690749
CS14_ENG_131	org:students	test7	LTW_ENG_20090813.0109:3710-3757	Henry Louis Gates Jr.	LTW_ENG_20090813.0109:3737-3757	0.139729637496
CS14_ENG_131	org:students	test7	NYT_ENG_20101214.0016:2800-2949	J. Michael Hagopian	NYT_ENG_20101214.0016:157-175	0.556148272382
CS14_ENG_131	org:students	test7	NYT_ENG_20101204.0003:4435-4497	James Thomas Amsler	NYT_ENG_20101204.0003:3546-3564	0.4607037767
CS14_ENG_131	org:students	test7	NYT_ENG_20101204.0003:4431-4574	James Thomas Amsler	NYT_ENG_20101204.0003:3546-3564	0.636846214205
CS14_ENG_131	org:students	test7	LTW_ENG_20091002.0045:2873-2944,LTW_ENG_20091002.0061:2846-2917	Jean Humphrey Peterson	LTW_ENG_20091002.0061:4037-4058	0.328164396083
CS14_ENG_131	org:students	test7	NYT_ENG_20101216.0063:1867-1920	Jean-Baptiste Michel	NYT_ENG_20101216.0063:1867-1886	0.174748180717
CS14_ENG_131	org:students	test7	WPB_ENG_20100428.0073:1223-1330	Jeannie Cho Lee	WPB_ENG_20100428.0073:221-235	0.895578413881
CS14_ENG_131	org:students	test7	WPB_ENG_20100706.0032:1097-1187	Jena	WPB_ENG_20100706.0032:1097-1100	0.185331524923
CS14_ENG_131	org:students	test7	APW_ENG_20100831.0557:700-752	Jennifer Schecter	APW_ENG_20100831.0557:700-716	0.114074210012
CS14_ENG_131	org:students	test7	APW_ENG_20101003.0440:1612-1683	Jesse Eisenberg	APW_ENG_20101003.0440:1669-1683	0.0759902721616
CS14_ENG_131	org:students	test7	XIN_ENG_20090826.0237:591-740	John	XIN_ENG_20090826.0237:751-754	0.104869836706
CS14_ENG_131	org:students	test7	WPB_ENG_20100323.0033:1381-1462	John Bethell	WPB_ENG_20100323.0033:1381-1392	0.373328278229
CS14_ENG_131	org:students	test7	XIN_ENG_20091012.0242:2555-2626	John Hicks	XIN_ENG_20091012.0242:2555-2564	0.170423451446
CS14_ENG_131	org:students	test7	CNA_ENG_20090914.0019:3545-3656	John K. Fairbank	CNA_ENG_20090914.0019:3545-3560	0.551064336842
CS14_ENG_131	org:students	test7	NYT_ENG_20101216.0065:4989-5138	Julie Taymor	NYT_ENG_20101216.0065:5182-5193	0.674454832331
CS14_ENG_131	org:students	test7	LTW_ENG_20091112.0050:1222-1322	Kajsa William-Olsson	LTW_ENG_20091112.0050:1222-1241	0.690460728454
CS14_ENG_131	org:students	test7	NYT_ENG_20101026.0165:3077-3207	Karl E. Case	NYT_ENG_20101026.0165:3077-3088	0.192792774876
CS14_ENG_131	org:students	test7	NYT_ENG_20100906.0165:4926-5023	Kathleen Frith	NYT_ENG_20100906.0165:4926-4939	0.560838012672
CS14_ENG_131	org:students	test7	XIN_ENG_20091012.0242:2601-2626	Kenneth Arrow	XIN_ENG_20091012.0242:2601-2613	0.680509688262
CS14_ENG_131	org:students	test7	NYT_ENG_20101120.0024:3048-3163	Kenneth G. Slentz	NYT_ENG_20101120.0024:3147-3163	0.369001998645
CS14_ENG_131	org:students	test7	AFP_ENG_20100224.0704:1203-1238	Kenneth Rogoff	AFP_ENG_20100224.0704:1203-1216	0.13886705971
CS14_ENG_131	org:students	test7	eng-NG-31-132527-9443159:67-154	Lakeisha Harrison	eng-NG-31-132527-9443159:138-154	0.0949399449003
CS14_ENG_131	org:students	test7	NYT_ENG_20091017.0092:3914-4002	Larry Lessig	NYT_ENG_20091017.0092:3914-3925	0.315864796904
CS14_ENG_131	org:students	test7	APW_ENG_20100921.0874:253-362	Larry Summers	APW_ENG_20100921.0874:253-265	0.43945386828
CS14_ENG_131	org:students	test7	NYT_ENG_20100603.0144:2580-2641	Lawrence F. Katz	NYT_ENG_20100603.0144:2580-2595	0.164051943169
CS14_ENG_131	org:students	test7	NYT_ENG_20100313.0005:64-124	Lawrence H. Summers	NYT_ENG_20100313.0005:64-82	0.368438754884
CS14_ENG_131	org:students	test7	NYT_ENG_20100908.0194:131-154,NYT_ENG_20100908.0194:5102-5145	M. Lee Pelton	NYT_ENG_20100908.0194:114-126	0.685672001311
CS14_ENG_131	org:students	test7	NYT_ENG_20100908.0194:129-137	M. Lee Pelton	NYT_ENG_20100908.0194:114-126	0.752395252188
CS14_ENG_131	org:students	test7	AFP_ENG_20090818.0112:844-991	Mark Zuckerberg	AFP_ENG_20090818.0112:876-890	0.977260879267
CS14_ENG_131	org:students	test7	AFP_ENG_20100826.0239:3335-3392	Mark Zuckerberg	AFP_ENG_20100826.0239:3335-3349	0.832493184495
CS14_ENG_131	org:students	test7	WPB_ENG_20101215.0045:724-733,WPB_ENG_20101215.0045:724-817,WPB_ENG_20101215.0045:800-817	Mark Zuckerberg	WPB_ENG_20101215.0045:235-249	0.847865931348
CS14_ENG_131	org:students	test7	APW_ENG_20090611.1134:58-103	Martha Minow	APW_ENG_20090611.1134:58-69	0.569316548145
CS14_ENG_131	org:students	test7	NYT_ENG_20101203.0208:1801-1812,NYT_ENG_20101203.0208:1801-1851,NYT_ENG_20101203.0208:1834-1851	Michael Beal	NYT_ENG_20101203.0208:1801-1812	0.402374815956
CS14_ENG_131	org:students	test7	NYT_ENG_20101203.0208:1801-1880	Michael Beal	NYT_ENG_20101203.0208:1801-1812	0.88560718204
CS14_ENG_131	org:students	test7	NYT_ENG_20101203.0208:1801-1880	Michael Beal	NYT_ENG_20101203.0208:1801-1812	0.544603645371
CS14_ENG_131	org:students	test7	bolt-eng-DF-199-192783-6862648:159696-159730	Michael Ignatieff	bolt-eng-DF-199-192783-6862648:159714-159730	0.191188368145
CS14_ENG_131	org:students	test7	APW_ENG_20101103.0191:286-318	Mike Crapo	APW_ENG_20101103.0191:202-211	0.825328280737
CS14_ENG_131	org:students	test7	eng-NG-31-141957-8675362:949-1009	Mo Ibrahim	eng-NG-31-141957-8675362:949-958	0.28481925904
CS14_ENG_131	org:students	test7	LTW_ENG_20090828.0006:2018-2167	Mr. Kennedy	LTW_ENG_20090828.0006:2018-2028	0.416675136181
CS14_ENG_131	org:students	test7	NYT_ENG_20101103.0263:4985-5029	N. Gregory Mankiw	NYT_ENG_20101103.0263:5013-5029	0.531937469896
CS14_ENG_131	org:students	test7	NYT_ENG_20101216.0065:4989-5138	Nicholas Kristof	NYT_ENG_20101216.0065:5209-5224	0.490803083202
CS14_ENG_131	org:students	test7	APW_ENG_20100809.0555:2907-2945	Niko Price	APW_ENG_20100809.0555:214-223	0.518301782018
CS14_ENG_131	org:students	test7	NYT_ENG_20100504.0207:367-440	Nitin Nohria	NYT_ENG_20100504.0207:367-378	0.425115793239
CS14_ENG_131	org:students	test7	AFP_ENG_20090626.0722:2587-2620	Noah Feldman	AFP_ENG_20090626.0722:2587-2598	0.331786656285
CS14_ENG_131	org:students	test7	eng-NG-31-127464-9235469:1884-1973,eng-NG-31-127464-9235469:1920-1973	Oliver E. Rodgers	eng-NG-31-127464-9235469:389-405	0.495433554519
CS14_ENG_131	org:students	test7	eng-NG-31-127464-9235469:1884-1973,eng-NG-31-127464-9235469:1920-1973	Oliver E. Rodgers	eng-NG-31-127464-9235469:389-405	0.750011488687
CS14_ENG_131	org:students	test7	APW_ENG_20090714.0110:784-816	Paul	APW_ENG_20090714.0110:813-816	0.311583263739
CS14_ENG_131	org:students	test7	eng-NG-31-142149-8687993:1225-1368	Professor Boyle	eng-NG-31-142149-8687993:1287-1301	0.998698204834
CS14_ENG_131	org:students	test7	NYT_ENG_20100328.0120:3629-3727	R. Nicholas	NYT_ENG_20100328.0120:3629-3639	0.109375113331
CS14_ENG_131	org:students	test7	AFP_ENG_20100129.0548:2008-2097	Ramirez	AFP_ENG_20100129.0548:2008-2014	0.377996163679
CS14_ENG_131	org:students	test7	APW_ENG_20100930.1143:2449-2548	Raphael Golb	APW_ENG_20100930.1143:2449-2460	0.607022281214
CS14_ENG_131	org:students	test7	WPB_ENG_20100303.0008:4334-4371	Richard Freeman	WPB_ENG_20100303.0008:4334-4348	0.391998819348
CS14_ENG_131	org:students	test7	WPB_ENG_20100226.0073:781-916	Rivlin	WPB_ENG_20100226.0073:839-844	0.706573062146
CS14_ENG_131	org:students	test7	NYT_ENG_20090721.0162:700-735	Robert Glauber	NYT_ENG_20090721.0162:700-713	0.453972145232
CS14_ENG_131	org:students	test7	XIN_ENG_20100922.0239:541-593	Robert Rubin	XIN_ENG_20100922.0239:408-419	0.592968431603
CS14_ENG_131	org:students	test7	XIN_ENG_20100922.0239:541-657	Robert Rubin	XIN_ENG_20100922.0239:408-419	0.574121032335
CS14_ENG_131	org:students	test7	WPB_ENG_20101209.0084:1453-1498	Robert Stavins	WPB_ENG_20101209.0084:1453-1466	0.445564728668
CS14_ENG_131	org:students	test7	NYT_ENG_20100510.0232:1063-1112	Ronald P. O&apos;Hanley	NYT_ENG_20100510.0232:985-1002	0.443548219259
CS14_ENG_131	org:students	test7	NYT_ENG_20100510.0232:1063-1153	Ronald P. O'Hanley	NYT_ENG_20100510.0232:985-1002	0.514623556482
CS14_ENG_131	org:students	test7	AFP_ENG_20090601.0832:3231-3315	Sam Bayard	AFP_ENG_20090601.0832:3231-3240	0.651484992158
CS14_ENG_131	org:students	test7	WPB_ENG_20100907.0063:257-272,WPB_ENG_20100907.0063:257-284	Sara Grillo	WPB_ENG_20100907.0063:274-284	0.65673372454
CS14_ENG_131	org:students	test7	WPB_ENG_20100907.0063:222-346	Sara Grillo	WPB_ENG_20100907.0063:274-284	0.816532839487
CS14_ENG_131	org:students	test7	eng-NG-31-127206-9204127:1721-1736,eng-NG-31-141963-9986261:1721-1736	Shawn Keough	eng-NG-31-127206-9204127:1764-1775	0.252381997664
CS14_ENG_131	org:students	test7	AFP_ENG_20090616.0620:1921-2043	Simon Donaldson	AFP_ENG_20090616.0620:1921-1935	0.212110961764
CS14_ENG_131	org:students	test7	XIN_ENG_20091007.0394:1357-1506	Simon K Donaldson	XIN_ENG_20091007.0394:1357-1373	0.469172096309
CS14_ENG_131	org:students	test7	NYT_ENG_20100906.0165:4877-5023	Thomas Jefferson	NYT_ENG_20100906.0165:4877-4892	0.108001361528
CS14_ENG_131	org:students	test7	WPB_ENG_20100318.0030:80-159	Tomoko Yamazaki	WPB_ENG_20100318.0030:80-94	0.631255332115
CS14_ENG_131	org:students	test7	XIN_ENG_20100426.0288:499-535	Tsakhia Elbegdorj	XIN_ENG_20100426.0288:87-103	0.571045788174
CS14_ENG_131	org:students	test7	WPB_ENG_20101215.0045:2213-2228	Tyler	WPB_ENG_20101215.0045:2183-2187	0.933757678107
CS14_ENG_131	org:students	test7	AFP_ENG_20090603.0706:2277-2350	Wang Dan	AFP_ENG_20090603.0706:2277-2284	0.344736733005
CS14_ENG_131	org:students	test7	AFP_ENG_20090603.0706:2450-2523	Wang Dan	AFP_ENG_20090603.0706:2450-2457	0.940722594616
CS14_ENG_131	org:students	test7	WPB_ENG_20100412.0033:105-214	William F. Lee	WPB_ENG_20100412.0033:201-214	0.79561475337
CS14_ENG_131	org:students	test7	WPB_ENG_20100331.0013:1514-1654	William Fitzsimmons	WPB_ENG_20100331.0013:1636-1654	0.00734905993845
CS14_ENG_131	org:students	test7	XIN_ENG_20091007.0394:1498-1560	William Petschek	XIN_ENG_20091007.0394:1498-1513	0.418727117465
CS14_ENG_131	org:students	test7	NYT_ENG_20091124.0140:1379-1470	Wong	NYT_ENG_20091124.0140:1379-1382	0.0763654396575
CS14_ENG_131	org:students	test7	AFP_ENG_20090922.0137:2447-2506	Zuckerberg	AFP_ENG_20090922.0137:2447-2456	0.0796257187169
CS14_ENG_132	gpe:residents_of_city	test7	NYT_ENG_20100505.0134:1171-1269	NYT_ENG_20100505.0134	NYT_ENG_20100505.0134:9-29	0.0935709979239
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20101008.0080:422-431	Abdul Jabar Taqur	XIN_ENG_20101008.0080:343-359	0.318279596727
CS14_ENG_133	gpe:employees_or_members	test7	APW_ENG_20101008.0322:438-476	Abdul Jabar Taqwa	APW_ENG_20101008.0322:401-417	0.266201908989
CS14_ENG_133	gpe:employees_or_members	test7	APW_ENG_20101008.0322:434-577	Abdul Jabar Taqwa	APW_ENG_20101008.0322:401-417	0.381379094372
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090706.0174:1091-1141	Abdul Majid Azimi	AFP_ENG_20090706.0174:1125-1141	0.318777295916
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090706.0174:1222-1254	Abdul Majid Azimi	AFP_ENG_20090706.0174:1256-1272	0.462552050696
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090706.0174:1181-1282	Abdul Majid Azimi	AFP_ENG_20090706.0174:1256-1272	0.781053780432
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20100410.0058:676-813	Abdul Rahman Haqtash	XIN_ENG_20100410.0058:676-695	0.976830909513
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20100913.0102:352-389	Abdul Rahman Syedkhili	XIN_ENG_20100913.0102:368-389	0.478195952967
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20101019.0111:213-360,XIN_ENG_20101019.0111:362-390	Abdul Rahman Syedkhili	XIN_ENG_20101019.0111:356-377	0.446811758341
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090906.0321:1173-1210	Abdul Razak Yaqubi	AFP_ENG_20090906.0321:1212-1229	0.990701100228
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090906.0321:1173-1210,AFP_ENG_20100105.0203:530-589,AFP_ENG_20100105.0203:557-589	Abdul Razak Yaqubi	AFP_ENG_20090906.0321:1212-1229	0.413874062039
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090601.0669:664-690	Abdul Razaq	AFP_ENG_20090601.0669:692-702	0.689298212786
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090706.0174:1293-1427,AFP_ENG_20090726.0201:1556-1686	Abdul Razaq Yaqoubi	AFP_ENG_20090706.0174:1313-1331	0.692038490306
CS14_ENG_133	gpe:employees_or_members	test7	APW_ENG_20090904.0313:1176-1205	Abdur Rahman	APW_ENG_20090904.0313:1194-1205	0.191750607543
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20100930.0057:818-901	Abu Bakr	XIN_ENG_20100930.0057:818-825	0.298192316859
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090904.0619:858-884	Ali Abad	AFP_ENG_20090904.0619:858-865	0.535532926514
CS14_ENG_133	gpe:employees_or_members	test7	eng-NG-31-126851-9167009:4747-4794	Asadollah Amarkhil	eng-NG-31-126851-9167009:4747-4764	0.66473156501
CS14_ENG_133	gpe:employees_or_members	test7	eng-NG-31-126851-9167009:4899-4955,eng-NG-31-126851-9167009:4932-4955,eng-NG-31-127078-9185877:4776-4832,eng-NG-31-127078-9185877:4809-4832	Asadollah Amarkhil	eng-NG-31-127078-9185877:4776-4793	0.317018583916
CS14_ENG_133	gpe:employees_or_members	test7	eng-NG-31-127078-9185877:4796-4832	Asadollah Amarkhil	eng-NG-31-127078-9185877:4776-4793	0.503461847375
CS14_ENG_133	gpe:employees_or_members	test7	eng-NG-31-127078-9185877:4763-4833	Asadollah Amarkhil	eng-NG-31-127078-9185877:4776-4793	0.819921463076
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090615.0398:1477-1551	Azimi	AFP_ENG_20090615.0398:1477-1481	0.352298644135
CS14_ENG_133	gpe:employees_or_members	test7	APW_ENG_20090706.1138:1694-1753	Brian Naranjo	APW_ENG_20090706.1138:1741-1753	0.0853243868098
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20100421.0136:450-513	Dr. Hamayon Khamush	XIN_ENG_20100421.0136:495-513	0.39611368631
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20090728.0101:769-880	Fahim	XIN_ENG_20090728.0101:769-773	0.00179570359708
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090909.0416:1246-1374	Farrell	AFP_ENG_20090909.0416:1246-1252	0.0585435212964
CS14_ENG_133	gpe:employees_or_members	test7	APW_ENG_20090905.0181:630-735	Gregory J. Smith	APW_ENG_20090905.0181:630-645	0.382234860116
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20091210.0066:779-798	Hajji Khaluddin	XIN_ENG_20091210.0066:377-391	0.26341880814
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20090728.0101:816-880	Hamid Karzai	XIN_ENG_20090728.0101:816-827	0.364123577276
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20101112.0063:471-512	Haqtash	XIN_ENG_20101112.0063:506-512	0.366195681302
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20100402.0116:332-389	Joerg Langer	AFP_ENG_20100402.0116:378-389	0.32753164145
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090912.0232:2643-2697	Juma Khan Babar	AFP_ENG_20090912.0232:2683-2697	0.168282135808
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090726.0201:1580-1633	Karzai	AFP_ENG_20090726.0201:1580-1585	0.156559250612
CS14_ENG_133	gpe:employees_or_members	test7	APW_ENG_20100103.0197:3645-3702	Mahbobullah Sayedi	APW_ENG_20100103.0197:3685-3702	0.476147813387
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090905.0353:1763-1822	Mahbubullah Sayedi	AFP_ENG_20090905.0353:1763-1780	0.519544230301
CS14_ENG_133	gpe:employees_or_members	test7	NYT_ENG_20091024.0091:1054-1120	McChrystal	NYT_ENG_20091024.0091:1111-1120	0.473848297948
CS14_ENG_133	gpe:employees_or_members	test7	APW_ENG_20101218.0279:2744-2774	Merkel	APW_ENG_20101218.0279:2744-2749	0.275127997501
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090726.0201:1070-1098	Mohammad Omar	AFP_ENG_20090726.0201:1086-1098	0.313127689259
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090906.0061:1046-1072,AFP_ENG_20100702.0635:662-701,WPB_ENG_20100218.0044:666-687,XIN_ENG_20101008.0073:1400-1449	Mohammad Omar	AFP_ENG_20090906.0061:1031-1043	0.554516839844
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20100105.0203:917-987,APW_ENG_20090706.0561:330-442,APW_ENG_20090904.0610:947-999,XIN_ENG_20091111.0086:949-963	Mohammad Omar	AFP_ENG_20100105.0203:933-945	0.723419267222
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20100105.0203:917-987,APW_ENG_20090706.0561:330-442,APW_ENG_20090904.0610:947-999,XIN_ENG_20101008.0078:177-321	Mohammad Omar	AFP_ENG_20100105.0203:933-945	0.33426882198
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20100105.0203:917-987,APW_ENG_20090706.0561:330-442,APW_ENG_20090904.0610:947-999,XIN_ENG_20091111.0086:949-963	Mohammad Omar	AFP_ENG_20100105.0203:933-945	0.6017333548
CS14_ENG_133	gpe:employees_or_members	test7	APW_ENG_20090904.0275:768-834	Mohammad Omar	APW_ENG_20090904.0275:773-785	0.82643899999
CS14_ENG_133	gpe:employees_or_members	test7	WPB_ENG_20100218.0044:666-687	Mohammad Omar	WPB_ENG_20100218.0044:690-702	0.484330771432
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20090927.0051:352-386	Mohammad Razaq Yaqubi	XIN_ENG_20090927.0051:329-349	0.740194377669
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20090927.0051:305-419	Mohammad Razaq Yaqubi	XIN_ENG_20090927.0051:329-349	0.799526019936
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20100513.0578:970-1115	Mohammad Razaq Youqoubi	AFP_ENG_20100513.0578:970-992	0.448190973559
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20100218.0379:1909-1954,AFP_ENG_20100218.0379:1928-1954,NYT_ENG_20100702.0023:884-910	Mohammed Omar	AFP_ENG_20100218.0379:1909-1921	0.433933156043
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090726.0201:353-400	Mohammed Qasim Fahim	AFP_ENG_20090726.0201:353-372	0.587801112102
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20100218.0379:1909-1954,AFP_ENG_20100218.0379:1928-1954,NYT_ENG_20100702.0023:884-910	Mullah Mohammed Omar	AFP_ENG_20100218.0379:1081-1100	0.63888915088
CS14_ENG_133	gpe:employees_or_members	test7	APW_ENG_20101008.0349:452-513	Noori	APW_ENG_20101008.0349:509-513	0.205043623307
CS14_ENG_133	gpe:employees_or_members	test7	APW_ENG_20090904.0307:348-366	Omar Khel	APW_ENG_20090904.0307:348-356	0.665018507856
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090904.0451:418-487	Peter Galbraith	AFP_ENG_20090904.0451:473-487	0.0289451876473
CS14_ENG_133	gpe:employees_or_members	test7	APW_ENG_20100712.0054:2071-2116	Qala Zal	APW_ENG_20100712.0054:2109-2116	0.658711103516
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090909.0683:308-457	Stephen Farrell	AFP_ENG_20090909.0683:308-322	0.0378954892487
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20100913.0102:930-1073	Syed Zamanudin Hussiani	XIN_ENG_20100913.0102:381-403	0.0313621818354
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20090813.0126:2053-2136	Tahir Yaldash	XIN_ENG_20090813.0126:2124-2136	0.433148902231
CS14_ENG_133	gpe:employees_or_members	test7	APW_ENG_20101008.0322:352-461	Taqwa	APW_ENG_20101008.0322:457-461	0.181236221612
CS14_ENG_133	gpe:employees_or_members	test7	APW_ENG_20100103.0197:3863-3872	Waheed Omar	APW_ENG_20100103.0197:1280-1290	0.495412225137
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20100616.0132:195-310	Webber	XIN_ENG_20100616.0132:305-310	0.028328406648
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20100616.0132:375-399	Webber	XIN_ENG_20100616.0132:401-406	0.233214539074
CS14_ENG_133	gpe:employees_or_members	test7	XIN_ENG_20100916.0086:218-299	Wessel	XIN_ENG_20100916.0086:294-299	0.311501946101
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20091127.0335:2044-2182	Wolfgang Schneiderhan	AFP_ENG_20091127.0335:2044-2064	0.256302553729
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20090926.0184:270-404	Zabihullah Mujahed	AFP_ENG_20090926.0184:270-287	0.21209882427
CS14_ENG_133	gpe:employees_or_members	test7	AFP_ENG_20100219.0741:3407-3535	Zemarai Bashary	AFP_ENG_20100219.0741:3521-3535	0.22620440928
CS14_ENG_134	per:organizations_founded	test7	LTW_ENG_20091022.0006:735-865	WiserTogether	LTW_ENG_20091022.0006:853-865	0.577863177223
CS14_ENG_135	gpe:deaths_in_city	test7	XIN_ENG_20100219.0210:1344-1421	Babcock	XIN_ENG_20100219.0210:1344-1350	0.531201860433
CS14_ENG_135	gpe:deaths_in_city	test7	eng-NG-31-126958-8238186:696-816	Butch van Breda Kolff	eng-NG-31-126958-8238186:538-558	0.680005506606
CS14_ENG_135	gpe:deaths_in_city	test7	AFP_ENG_20100219.0306:1276-1390,AFP_ENG_20100219.0306:1391-1437	John Babcock	AFP_ENG_20100219.0306:207-218	0.403993396335
CS14_ENG_135	gpe:deaths_in_city	test7	NYT_ENG_20100224.0034:134-214	John Babcock	NYT_ENG_20100224.0034:134-145	0.781498801843
